city,sex,age_code
C03,S2,A26
C03,S1,A22
C03,S1,A23
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S1,A25
C03,S1,A25
C03,S2,A22
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A24
C03,S2,A25
C03,S2,A26
C05,S2,A26
C05,S1,A23
C05,S2,A22
C05,S2,A23
C05,S2,A26
C05,S1,A21
C05,S1,A23
C05,S1,A24
C05,S1,A24
C05,S1,A25
C05,S2,A23
C05,S2,A23
C05,S2,A23
C05,S2,A23
C05,S2,A24
C05,S2,A25
C05,S2,A25
C05,S1,A23
C05,S1,A23
C05,S1,A25
C05,S2,A23
C05,S1,A22
C05,S1,A23
C05,S1,A23
C05,S1,A24
C05,S1,A24
C05,S1,A24
C05,S1,A25
C05,S2,A22
C05,S2,A22
C05,S2,A24
C05,S2,A24
C05,S2,A25
C05,S2,A25
C05,S2,A25
C05,S2,A21
C05,S2,A23
C05,S2,A24
C05,S2,A25
C05,S2,A25
C05,S2,A22
C05,S1,A25
C05,S1,A23
C05,S1,A25
C05,S1,A22
C05,S1,A23
C05,S1,A22
C05,S1,A24
C05,S1,A25
C05,S2,A21
C05,S2,A22
C05,S2,A23
C05,S2,A23
C05,S2,A24
C05,S2,A24
C05,S2,A25
C05,S2,A25
C05,S2,A26
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A26
C05,S1,A24
C05,S1,A24
C05,S2,A21
C05,S2,A24
C05,S2,A25
C05,S2,A26
C05,S1,A23
C05,S1,A24
C05,S2,A24
C05,S1,A20
C05,S1,A21
C05,S1,A24
C05,S1,A24
C05,S1,A25
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S1,A23
C05,S2,A26
C05,S2,A25
C05,S1,A21
C05,S1,A23
C05,S1,A23
C05,S1,A24
C05,S2,A21
C05,S2,A24
C05,S2,A24
C05,S1,A20
C05,S1,A20
C05,S1,A22
C05,S1,A23
C05,S1,A23
C05,S1,A23
C05,S1,A24
C05,S2,A21
C05,S2,A21
C05,S2,A22
C05,S2,A23
C05,S2,A23
C05,S2,A24
C05,S2,A24
C05,S2,A25
C05,S2,A26
C05,S2,A21
C05,S2,A24
C05,S2,A25
C05,S2,A23
C05,S1,A22
C05,S1,A23
C05,S1,A24
C05,S1,A24
C05,S1,A25
C05,S2,A23
C05,S2,A25
C05,S1,A23
C05,S1,A23
C05,S1,A25
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A25
C05,S2,A25
C05,S1,A17
C05,S1,A18
C05,S1,A21
C05,S1,A23
C05,S1,A24
C05,S2,A22
C05,S2,A23
C05,S2,A23
C05,S2,A23
C05,S2,A24
C05,S2,A25
C05,S1,A22
C05,S1,A23
C05,S1,A24
C05,S2,A19
C05,S2,A20
C05,S2,A21
C05,S2,A22
C05,S2,A23
C05,S2,A25
C05,S1,A21
C05,S2,A25
C05,S2,A26
C05,S1,A21
C05,S1,A23
C05,S1,A24
C05,S1,A24
C05,S1,A24
C05,S1,A24
C05,S2,A22
C05,S2,A23
C05,S2,A23
C05,S2,A24
C05,S2,A25
C05,S2,A25
C05,S1,A20
C05,S1,A21
C05,S1,A21
C05,S1,A21
C05,S1,A22
C05,S1,A22
C05,S1,A23
C05,S1,A23
C05,S1,A23
C05,S1,A23
C05,S1,A24
C05,S1,A25
C05,S1,A25
C05,S2,A19
C05,S2,A20
C05,S2,A21
C05,S2,A22
C05,S2,A22
C05,S2,A23
C05,S2,A23
C05,S2,A23
C05,S2,A23
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A24
C05,S2,A25
C05,S2,A26
C05,S1,A23
C05,S2,A24
C05,S2,A25
C05,S2,A25
C07,S1,A20
C07,S1,A22
C07,S1,A22
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A24
C07,S1,A24
C07,S1,A24
C07,S1,A24
C07,S1,A24
C07,S1,A25
C07,S1,A25
C07,S1,A26
C07,S1,A26
C07,S2,A22
C07,S2,A23
C07,S2,A24
C07,S2,A25
C07,S2,A25
C07,S1,A22
C07,S2,A23
C07,S2,A24
C07,S1,A22
C07,S1,A22
C07,S1,A23
C07,S1,A25
C07,S2,A22
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A24
C07,S2,A24
C07,S2,A25
C07,S2,A26
C07,S1,A22
C07,S1,A22
C07,S1,A22
C07,S1,A22
C07,S1,A22
C07,S1,A22
C07,S1,A22
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A23
C07,S1,A24
C07,S1,A24
C07,S1,A24
C07,S1,A24
C07,S1,A24
C07,S1,A24
C07,S1,A25
C07,S1,A26
C07,S2,A22
C07,S2,A22
C07,S2,A22
C07,S2,A22
C07,S2,A22
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A25
C07,S2,A25
C07,S2,A25
C07,S2,A25
C07,S2,A26
C07,S1,A24
C07,S2,A21
C07,S2,A24
C07,S2,A24
C07,S1,A22
C07,S1,A22
C07,S1,A23
C07,S1,A23
C07,S2,A22
C07,S1,A23
C07,S2,A19
C07,S1,A20
C07,S1,A23
C07,S1,A24
C07,S1,A23
C07,S2,A24
C07,S1,A23
C07,S1,A24
C07,S1,A24
C07,S2,A23
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A25
C07,S1,A22
C07,S2,A24
C07,S1,A25
C07,S2,A23
C07,S2,A24
C07,S2,A24
C07,S2,A26
C07,S1,A24
C07,S2,A25
C07,S2,A21
C07,S2,A23
C07,S2,A23
C07,S2,A24
C07,S1,A26
C07,S2,A24
C07,S2,A24
C07,S1,A23
C07,S2,A21
C07,S2,A22
C07,S2,A22
C07,S2,A22
C07,S2,A23
C07,S1,A24
C07,S1,A21
C07,S1,A23
C07,S1,A24
C07,S2,A20
C07,S2,A21
C07,S2,A22
C07,S2,A24
C07,S2,A24
C07,S2,A25
C07,S1,A23
C07,S1,A25
C07,S2,A22
C07,S2,A23
C07,S2,A23
C07,S2,A24
C07,S2,A25
C07,S2,A25
C07,S2,A25
C07,S2,A24
C07,S1,A21
C07,S1,A22
C07,S1,A24
C07,S1,A24
C07,S1,A25
C07,S2,A22
C07,S2,A23
C07,S2,A25
C07,S1,A20
C07,S1,A23
C07,S1,A24
C07,S1,A24
C07,S2,A21
C07,S2,A22
C07,S2,A23
C07,S2,A24
C07,S2,A25
C07,S1,A24
C07,S2,A19
C07,S2,A22
C07,S1,A22
C07,S1,A24
C07,S2,A22
C07,S2,A23
C07,S2,A24
C07,S2,A24
C07,S2,A24
C07,S2,A25
C07,S2,A25
C07,S2,A25
C07,S1,A24
C07,S2,A25
C07,S2,A22
C07,S2,A21
C07,S2,A24
C07,S1,A23
C07,S1,A25
C07,S2,A23
C07,S2,A23
C07,S2,A23
C07,S2,A24
C07,S2,A26
C07,S1,A22
C07,S1,A23
C07,S1,A24
C07,S2,A21
C12,S1,A22
C12,S1,A23
C12,S1,A23
C12,S1,A24
C12,S1,A24
C12,S1,A24
C12,S1,A25
C12,S1,A25
C12,S2,A24
C12,S2,A24
C12,S2,A24
C12,S1,A20
C12,S1,A21
C12,S1,A22
C12,S1,A23
C12,S1,A23
C12,S1,A24
C12,S1,A24
C12,S1,A24
C12,S1,A25
C12,S1,A25
C12,S2,A21
C12,S2,A24
C12,S2,A25
C12,S1,A24
C12,S1,A25
C12,S1,A25
C12,S2,A23
C12,S2,A24
C12,S2,A25
C12,S2,A25
C12,S2,A26
C22,S1,A22
C22,S1,A23
C22,S1,A23
C22,S1,A25
C22,S2,A23
C22,S2,A24
C22,S1,A21
C22,S1,A22
C22,S1,A22
C22,S1,A23
C22,S1,A24
C22,S1,A24
C22,S1,A24
C22,S1,A25
C22,S1,A25
C22,S1,A25
C22,S2,A21
C22,S2,A23
C22,S2,A24
C22,S2,A24
C22,S2,A24
C22,S2,A24
C31,S1,A22
C31,S1,A24
C31,S2,A25
C31,S1,A17
C31,S2,A19
C31,S2,A24
C31,S1,A23
C31,S1,A24
C31,S1,A24
C31,S1,A25
C31,S2,A24
C31,S1,A22
C31,S2,A24
C31,S1,A18
C31,S1,A21
C31,S1,A23
C31,S1,A23
C31,S1,A25
C31,S1,A25
C31,S2,A21
C31,S2,A22
C31,S2,A25
C31,S1,A25
C31,S2,A24
C31,S1,A23
C31,S2,A23
C31,S1,A25
C31,S2,A22
C31,S2,A25
C31,S1,A22
C31,S1,A24
C31,S2,A24
C31,S2,A25
C32,S1,A22
C32,S2,A24
C32,S1,A20
C32,S1,A20
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S2,A21
C32,S2,A22
C32,S2,A23
C32,S2,A23
C32,S2,A24
C32,S2,A24
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S1,A22
C32,S1,A23
C32,S1,A23
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S1,A26
C32,S2,A21
C32,S2,A22
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A24
C32,S2,A24
C32,S2,A24
C32,S2,A25
C32,S2,A25
C32,S2,A25
C32,S1,A23
C32,S1,A24
C32,S2,A22
C32,S2,A26
C32,S2,A26
C32,S1,A21
C32,S1,A21
C32,S1,A21
C32,S1,A22
C32,S1,A22
C32,S1,A22
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A24
C32,S1,A24
C32,S1,A25
C32,S2,A20
C32,S2,A22
C32,S2,A22
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A24
C32,S2,A24
C32,S2,A24
C32,S2,A24
C32,S2,A24
C32,S2,A25
C32,S2,A26
C32,S2,A26
C32,S1,A23
C32,S2,A23
C32,S2,A25
C32,S2,A25
C32,S1,A23
C32,S2,A23
C32,S1,A21
C32,S1,A22
C32,S1,A23
C32,S1,A24
C32,S1,A24
C32,S1,A24
C32,S2,A21
C32,S2,A23
C32,S2,A23
C32,S2,A23
C32,S2,A24
C32,S1,A19
C32,S1,A21
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A25
C32,S1,A25
C32,S2,A20
C32,S2,A21
C32,S2,A21
C32,S2,A22
C32,S2,A23
C32,S2,A23
C32,S2,A24
C32,S2,A24
C32,S2,A24
C32,S2,A25
C32,S2,A25
C32,S2,A25
C32,S1,A21
C32,S1,A21
C32,S1,A22
C32,S1,A23
C32,S1,A23
C32,S1,A23
C32,S1,A24
C32,S1,A24
C32,S2,A22
C32,S2,A24
C32,S2,A25
C32,S2,A25
C32,S1,A21
C32,S2,A24
C32,S2,A24
C33,S1,A20
C33,S1,A21
C33,S1,A21
C33,S1,A22
C33,S1,A23
C33,S1,A24
C33,S1,A24
C33,S1,A24
C33,S2,A21
C33,S2,A22
C33,S2,A23
C33,S2,A23
C33,S2,A24
C33,S2,A24
C33,S2,A25
C33,S2,A25
C33,S2,A25
C33,S2,A19
C33,S2,A25
C33,S1,A24
C33,S1,A25
C33,S1,A25
C33,S2,A24
C33,S2,A24
C33,S2,A24
C33,S2,A25
C33,S2,A25
C33,S2,A25
C33,S2,A25
C33,S2,A25
C33,S2,A26
C33,S2,A26
C33,S1,A22
C33,S1,A23
C33,S1,A24
C33,S1,A24
C33,S1,A24
C33,S1,A25
C33,S1,A25
C33,S1,A25
C33,S1,A25
C33,S1,A26
C33,S1,A26
C33,S2,A23
C33,S2,A23
C33,S2,A23
C33,S2,A24
C33,S2,A24
C33,S2,A24
C33,S2,A24
C33,S2,A24
C33,S2,A25
C33,S2,A25
C33,S2,A26
C33,S2,A26
C33,S1,A22
C33,S1,A22
C33,S1,A23
C33,S1,A24
C33,S1,A24
C33,S1,A25
C33,S1,A25
C33,S2,A23
C33,S2,A23
C33,S2,A23
C33,S2,A23
C33,S2,A24
C33,S2,A24
C33,S2,A24
C33,S2,A24
C33,S2,A25
C33,S2,A25
C33,S2,A25
C33,S2,A26
C33,S1,A26
C33,S2,A23
C33,S1,A23
C33,S1,A24
C33,S1,A26
C33,S2,A23
C33,S2,A23
C33,S2,A23
C33,S2,A23
C33,S2,A24
C33,S2,A25
C33,S1,A23
C33,S1,A23
C33,S2,A23
C33,S2,A24
C33,S2,A26
C33,S1,A21
C33,S1,A23
C33,S1,A24
C33,S1,A25
C33,S1,A26
C33,S2,A25
C33,S1,A24
C33,S1,A25
C33,S1,A25
C33,S2,A26
C33,S2,A23
C34,S1,A23
C34,S1,A23
C34,S1,A23
C34,S1,A23
C34,S1,A23
C34,S1,A25
C34,S2,A23
C34,S2,A24
C34,S2,A24
C34,S2,A25
C34,S2,A25
C34,S2,A25
C34,S1,A21
C34,S1,A21
C34,S1,A22
C34,S1,A23
C34,S1,A24
C34,S2,A22
C34,S2,A22
C34,S2,A22
C34,S2,A24
C34,S2,A24
C34,S2,A24
C34,S2,A24
C34,S2,A24
C34,S2,A25
C34,S1,A23
C34,S1,A25
C34,S2,A22
C34,S2,A22
C34,S2,A24
C34,S1,A23
C34,S2,A22
C34,S1,A23
C34,S2,A21
C34,S2,A23
C34,S2,A25
C34,S2,A25
C34,S1,A21
C34,S1,A23
C34,S1,A22
C34,S2,A21
C34,S2,A22
C34,S2,A22
C34,S1,A23
C34,S1,A23
C34,S1,A26
C34,S2,A22
C34,S2,A22
C34,S2,A23
C34,S2,A23
C34,S2,A23
C34,S2,A23
C34,S2,A24
C34,S2,A24
C34,S2,A25
C34,S2,A25
C34,S2,A26
C34,S1,A22
C34,S1,A23
C34,S1,A23
C34,S2,A21
C34,S2,A24
C34,S2,A26
C34,S1,A23
C34,S1,A23
C34,S2,A23
C34,S2,A24
C34,S2,A24
C34,S2,A25
C35,S1,A24
C35,S1,A25
C35,S1,A26
C35,S2,A25
C35,S2,A25
C35,S2,A26
C35,S1,A23
C35,S2,A22
C35,S2,A24
C35,S2,A24
C35,S2,A25
C35,S1,A23
C35,S1,A23
C35,S1,A23
C35,S1,A23
C35,S1,A24
C35,S1,A25
C35,S1,A25
C35,S1,A25
C35,S2,A22
C35,S2,A23
C35,S2,A23
C35,S2,A23
C35,S2,A24
C35,S2,A24
C35,S2,A24
C35,S2,A24
C35,S2,A24
C35,S2,A24
C35,S2,A25
C35,S2,A25
C35,S2,A26
C35,S2,A26
C35,S1,A24
C35,S2,A24
C35,S2,A25
C35,S2,A26
C35,S2,A24
C35,S2,A26
C35,S2,A26
C35,S2,A24
C35,S2,A25
C35,S2,A23
C35,S2,A24
C35,S2,A24
C35,S2,A24
C35,S2,A24
C35,S2,A25
C35,S2,A26
C35,S2,A26
C35,S2,A26
C35,S1,A25
C35,S1,A25
C35,S2,A25
C35,S1,A25
C35,S2,A24
C35,S1,A24
C35,S2,A24
C35,S2,A24
C35,S2,A23
C35,S2,A25
C35,S1,A24
C35,S1,A26
C35,S2,A24
C37,S1,A22
C37,S1,A21
C37,S1,A21
C37,S1,A21
C37,S1,A22
C37,S1,A22
C37,S1,A22
C37,S1,A23
C37,S1,A24
C37,S2,A21
C37,S2,A21
C37,S2,A22
C37,S2,A22
C37,S2,A22
C37,S2,A22
C37,S2,A23
C37,S2,A23
C37,S2,A23
C37,S2,A23
C37,S2,A23
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A25
C37,S1,A22
C37,S1,A23
C37,S1,A24
C37,S1,A25
C37,S2,A23
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S1,A25
C37,S1,A20
C37,S1,A20
C37,S1,A23
C37,S1,A24
C37,S1,A25
C37,S2,A19
C37,S2,A23
C37,S2,A24
C37,S2,A24
C37,S2,A26
C37,S1,A22
C37,S1,A25
C37,S2,A22
C37,S2,A23
C37,S2,A23
C37,S2,A25
C37,S1,A22
C37,S1,A23
C37,S2,A22
C37,S1,A24
C37,S2,A23
C37,S1,A23
C37,S2,A24
C37,S2,A24
C37,S1,A21
C37,S1,A22
C37,S1,A22
C37,S1,A22
C37,S1,A22
C37,S1,A23
C37,S1,A23
C37,S1,A23
C37,S1,A23
C37,S1,A24
C37,S1,A24
C37,S1,A24
C37,S1,A24
C37,S2,A20
C37,S2,A20
C37,S2,A21
C37,S2,A22
C37,S2,A22
C37,S2,A22
C37,S2,A23
C37,S2,A23
C37,S2,A23
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A25
C37,S2,A25
C37,S2,A25
C37,S2,A25
C37,S2,A26
C37,S2,A23
C37,S2,A24
C37,S2,A25
C37,S2,A25
C37,S2,A23
C37,S1,A23
C37,S1,A25
C37,S1,A25
C37,S2,A23
C37,S2,A23
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A24
C37,S2,A25
C37,S2,A25
C37,S1,A21
C37,S1,A22
C37,S1,A23
C37,S1,A24
C37,S1,A24
C37,S2,A21
C37,S2,A22
C37,S2,A24
C37,S1,A23
C37,S2,A23
C37,S2,A25
C37,S1,A22
C37,S1,A22
C37,S2,A23
C38,S1,A25
C38,S1,A23
C38,S2,A23
C38,S2,A24
C38,S2,A24
C38,S2,A25
C38,S2,A24
C38,S2,A24
C38,S2,A26
C38,S1,A24
C38,S2,A25
C38,S1,A22
C38,S1,A22
C38,S1,A22
C38,S1,A25
C38,S2,A24
C38,S2,A24
C38,S2,A25
C38,S1,A23
C38,S2,A26
C38,S1,A24
C38,S1,A25
C38,S2,A22
C38,S2,A25
C38,S2,A25
C39,S1,A23
C39,S1,A24
C39,S2,A22
C39,S2,A23
C39,S2,A24
C39,S2,A24
C39,S1,A21
C39,S1,A22
C39,S1,A22
C39,S1,A22
C39,S1,A22
C39,S1,A23
C39,S1,A23
C39,S1,A23
C39,S1,A24
C39,S1,A26
C39,S2,A21
C39,S2,A21
C39,S2,A22
C39,S2,A23
C39,S2,A23
C39,S2,A23
C39,S2,A24
C39,S2,A24
C39,S2,A25
C39,S1,A22
C39,S2,A22
C39,S2,A24
C39,S1,A25
C39,S2,A23
C39,S2,A21
C39,S2,A21
C39,S2,A24
C39,S2,A25
C39,S1,A23
C39,S2,A24
C39,S1,A21
C39,S1,A21
C39,S1,A23
C39,S1,A25
C39,S2,A22
C39,S2,A22
C39,S2,A24
C39,S2,A24
C39,S2,A25
C39,S1,A21
C39,S1,A22
C39,S2,A23
C39,S1,A24
C39,S1,A24
C39,S2,A22
C39,S2,A24
C39,S2,A24
C39,S1,A24
C39,S2,A20
C39,S2,A22
C39,S2,A24
C39,S2,A25
C39,S2,A24
C39,S2,A22
C39,S2,A24
C39,S2,A24
C39,S2,A25
C39,S2,A23
C39,S2,A23
C39,S1,A25
C39,S2,A24
C39,S2,A24
C40,S1,A22
C40,S1,A22
C40,S1,A23
C40,S1,A23
C40,S1,A25
C40,S2,A24
C40,S2,A24
C40,S1,A23
C40,S2,A23
C40,S2,A23
C40,S2,A23
C40,S2,A23
C40,S2,A26
C40,S1,A20
C40,S1,A22
C40,S1,A22
C40,S1,A24
C40,S1,A24
C40,S1,A24
C40,S1,A25
C40,S1,A25
C40,S2,A23
C40,S2,A25
C40,S2,A26
C40,S2,A26
C40,S1,A22
C40,S1,A23
C40,S1,A24
C40,S1,A24
C40,S2,A24
C40,S2,A25
C40,S2,A25
C40,S2,A25
C40,S2,A25
C40,S2,A26
C40,S1,A22
C40,S2,A22
C40,S2,A23
C40,S2,A24
C40,S1,A22
C40,S1,A25
C40,S2,A23
C40,S1,A22
C40,S1,A23
C40,S1,A23
C40,S1,A24
C40,S2,A22
C40,S2,A22
C40,S2,A23
C40,S2,A23
C40,S2,A24
C40,S2,A26
C40,S1,A22
C40,S1,A25
C40,S2,A22
C40,S1,A22
C40,S1,A22
C40,S1,A23
C40,S1,A24
C40,S2,A21
C40,S2,A21
C40,S2,A22
C40,S2,A22
C40,S2,A23
C40,S2,A22
C40,S1,A23
C40,S1,A25
C40,S2,A23
C40,S2,A23
C40,S2,A25
C40,S1,A23
C40,S1,A25
C40,S2,A20
C40,S2,A22
C40,S2,A23
C40,S2,A24
C40,S2,A25
C40,S2,A24
C43,S1,A23
C43,S1,A24
C43,S1,A24
C43,S1,A24
C43,S1,A25
C43,S1,A25
C43,S2,A22
C43,S2,A22
C43,S2,A24
C43,S2,A24
C43,S2,A24
C43,S2,A24
C43,S2,A24
C43,S2,A26
C43,S2,A22
C43,S2,A23
C43,S1,A24
C43,S1,A24
C43,S2,A23
C43,S2,A23
C43,S2,A25
C43,S1,A22
C43,S1,A22
C43,S1,A23
C43,S1,A24
C43,S1,A25
C43,S2,A22
C43,S2,A24
C43,S2,A24
C43,S2,A24
C43,S2,A24
C43,S2,A24
C43,S2,A26
C43,S1,A24
C43,S2,A24
C43,S1,A23
C43,S1,A23
C43,S1,A24
C43,S2,A24
C43,S2,A25
C43,S1,A22
C43,S1,A22
C43,S1,A24
C43,S2,A21
C43,S2,A23
C43,S2,A24
C43,S2,A24
C43,S2,A24
C43,S1,A25
C43,S2,A25
C43,S1,A24
C43,S2,A23
C43,S2,A23
C43,S2,A25
C43,S1,A25
C43,S2,A21
C43,S1,A21
C43,S1,A22
C43,S1,A22
C43,S1,A23
C43,S1,A23
C43,S1,A23
C43,S1,A23
C43,S1,A23
C43,S1,A24
C43,S1,A24
C43,S1,A24
C43,S1,A24
C43,S1,A25
C43,S2,A22
C43,S2,A22
C43,S2,A23
C43,S2,A23
C43,S2,A23
C43,S2,A23
C43,S2,A24
C43,S2,A24
C43,S2,A25
C43,S2,A22
C43,S1,A23
C43,S1,A25
C43,S1,A26
C43,S2,A24
C43,S2,A24
C43,S1,A24
C43,S1,A23
C43,S1,A21
C44,S1,A24
C44,S1,A24
C44,S2,A23
C44,S2,A23
C44,S2,A23
C44,S2,A23
C44,S2,A24
C44,S2,A24
C44,S1,A23
C44,S1,A23
C44,S1,A24
C44,S1,A25
C44,S2,A23
C44,S2,A24
C44,S2,A24
C45,S1,A25
C45,S2,A25
C45,S1,A24
C45,S2,A22
C45,S2,A23
C45,S2,A24
C45,S1,A23
C45,S2,A25
C45,S2,A22
C45,S2,A22
C46,S1,A20
C46,S1,A24
C46,S2,A22
C46,S2,A23
C46,S2,A23
C46,S2,A24
C46,S2,A25
C46,S1,A22
C46,S2,A23
C46,S2,A24
C90,S2,A25
C90,S2,A23
C01,S1,A22
C01,S2,A24
C01,S2,A24
C01,S2,A24
C01,S2,A25
C01,S2,A25
C01,S2,A25
C01,S1,A21
C01,S1,A24
C01,S1,A25
C01,S1,A25
C01,S2,A23
C01,S2,A25
C01,S2,A25
C01,S1,A23
C01,S2,A22
C01,S1,A26
C01,S2,A23
C01,S2,A24
C01,S2,A25
C01,S2,A23
C01,S1,A19
C01,S1,A23
C01,S2,A25
C01,S1,A20
C01,S1,A22
C01,S1,A23
C01,S1,A25
C01,S2,A22
C01,S2,A24
C01,S2,A25
C01,S1,A23
C01,S2,A23
C01,S2,A25
C01,S2,A26
C01,S1,A26
C01,S1,A20
C01,S1,A23
C01,S1,A25
C01,S2,A23
C01,S2,A25
C03,S1,A22
C03,S1,A23
C03,S1,A24
C03,S2,A22
C03,S2,A23
C03,S2,A24
C03,S2,A25
C03,S1,A24
C03,S2,A23
C03,S2,A24
C03,S1,A23
C03,S1,A24
C03,S1,A25
C03,S1,A26
C03,S2,A22
C03,S2,A23
C03,S2,A23
C03,S2,A24
C03,S1,A21
C03,S1,A22
C03,S1,A22
C03,S1,A22
C03,S1,A23
C03,S1,A23
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S1,A25
C03,S2,A22
C03,S2,A22
C03,S2,A22
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S2,A25
C03,S2,A25
C03,S2,A26
C03,S1,A20
C03,S1,A21
C03,S1,A23
C03,S1,A26
C03,S2,A23
C03,S1,A21
C03,S1,A23
C03,S1,A24
C03,S1,A25
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S2,A26
C03,S2,A26
C03,S1,A24
C03,S1,A24
C03,S1,A26
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S1,A22
C03,S1,A24
C03,S2,A23
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S1,A20
C03,S1,A23
C03,S1,A24
C03,S1,A25
C03,S2,A22
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S2,A26
C03,S1,A24
C03,S2,A24
C03,S2,A24
C03,S1,A22
C03,S2,A23
C03,S1,A22
C03,S2,A25
C03,S1,A19
C03,S1,A21
C03,S1,A22
C03,S1,A22
C03,S1,A22
C03,S1,A23
C03,S1,A24
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S1,A21
C03,S1,A23
C03,S1,A23
C03,S2,A22
C03,S2,A22
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S2,A26
C03,S1,A22
C03,S1,A22
C03,S1,A22
C03,S1,A24
C03,S1,A24
C03,S2,A22
C03,S2,A23
C03,S2,A24
C03,S2,A25
C03,S1,A22
C03,S1,A23
C03,S1,A23
C03,S1,A23
C03,S1,A24
C03,S1,A25
C03,S2,A24
C03,S2,A25
C03,S2,A25
C03,S2,A25
C03,S2,A26
C03,S1,A22
C03,S1,A23
C03,S1,A24
C03,S1,A25
C03,S1,A26
C03,S2,A22
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S1,A23
C03,S1,A23
C03,S1,A21
C03,S1,A22
C03,S1,A23
C03,S1,A23
C03,S1,A23
C03,S2,A22
C03,S2,A24
C03,S2,A25
C03,S2,A25
C03,S2,A26
C03,S2,A26
C03,S1,A22
C03,S1,A23
C03,S1,A23
C03,S1,A26
C03,S2,A22
C03,S2,A22
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A25
C03,S1,A22
C03,S1,A22
C03,S2,A22
C03,S2,A23
C03,S2,A23
C03,S2,A23
C03,S2,A25
C03,S2,A25
C03,S2,A25
C03,S1,A23
C03,S1,A23
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S1,A25
C03,S1,A25
C03,S1,A26
C03,S2,A22
C03,S2,A23
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S2,A24
C03,S1,A21
C03,S1,A23
C03,S1,A24
C03,S1,A24
C03,S1,A24
C03,S2,A25
C03,S1,A22
C03,S1,A23
C03,S1,A23
C03,S1,A24
C03,S1,A24
C03,S2,A23
C03,S2,A23
C03,S2,A24
C03,S2,A24
C03,S2,A26
C03,S2,A26
C03,S1,A22
C03,S1,A22
C03,S1,A22
C03,S1,A23
C03,S1,A24
C03,S1,A24
